epoch	hours	top1Accuracy
1	0.07138888888888889	36.22
2	0.14527777777777778	52.739999999999995
3	0.21722222222222223	63.57000000000001
4	0.28944444444444445	65.18
5	0.36138888888888887	71.28
6	0.43333333333333335	72.55
7	0.5052777777777778	69.77
8	0.5772222222222222	75.44
9	0.6491666666666667	72.72
10	0.7211111111111111	71.65
11	0.7930555555555555	66.5
12	0.865	77.71000000000001
13	0.9366666666666666	67.58
14	1.0086111111111111	68.21000000000001
15	1.0805555555555555	74.08
16	1.1522222222222223	78.42
17	1.2241666666666666	71.31
18	1.2958333333333334	79.75999999999999
19	1.3677777777777778	83.50999999999999
20	1.4397222222222221	80.72
21	1.5116666666666667	77.19
22	1.583611111111111	76.81
23	1.6552777777777778	75.89
24	1.7272222222222222	81.15
25	1.7991666666666666	78.5
26	1.8708333333333333	82.96
27	1.9427777777777777	75.84
28	2.0144444444444445	75.8
29	2.086388888888889	81.51
30	2.1580555555555554	74.78
31	2.23	80.0
32	2.3016666666666667	84.26
33	2.373611111111111	77.82
34	2.4452777777777777	81.43
35	2.5172222222222222	80.04
36	2.588888888888889	79.25
37	2.660833333333333	80.78999999999999
38	2.7325	82.45
39	2.8044444444444445	83.54
40	2.8761111111111113	82.48
41	2.9477777777777776	79.95
42	3.019722222222222	81.05
43	3.091388888888889	71.0
44	3.1630555555555557	76.25999999999999
45	3.235	79.63
46	3.3066666666666666	78.75
47	3.3783333333333334	81.2
48	3.450277777777778	83.55
49	3.5219444444444443	82.97
50	3.593611111111111	83.38
51	3.665277777777778	75.51
52	3.737222222222222	80.46
53	3.8088888888888888	80.99
54	3.8805555555555555	84.33
55	3.9522222222222223	77.75999999999999
56	4.023888888888889	82.5
57	4.095833333333333	82.02000000000001
58	4.1675	80.04
59	4.239166666666667	80.33
60	4.310833333333333	80.9
61	4.3825	69.33
62	4.454166666666667	83.39
63	4.525833333333333	82.05
64	4.5975	82.69
65	4.669444444444444	82.93
66	4.7411111111111115	78.48
67	4.812777777777778	80.61
68	4.884444444444444	83.03
69	4.956111111111111	75.64
70	5.027777777777778	81.1
71	5.099444444444444	74.85000000000001
72	5.171111111111111	77.37
73	5.2427777777777775	83.63000000000001
74	5.314444444444445	80.32000000000001
75	5.386111111111111	77.84
76	5.457777777777777	81.06
77	5.529444444444445	83.26
78	5.601388888888889	78.71000000000001
79	5.673055555555556	84.15
80	5.744722222222222	83.58
81	5.816111111111111	83.47
82	5.887777777777778	85.7
83	5.959444444444444	83.13000000000001
84	6.0311111111111115	85.76
85	6.102777777777778	78.74
86	6.174444444444444	81.57
87	6.246111111111111	76.53
88	6.317777777777778	77.61
89	6.389444444444444	82.45
90	6.461111111111111	83.09
91	6.532777777777778	82.3
92	6.606388888888889	91.92
93	6.678055555555556	92.36
94	6.749722222222222	92.63
95	6.8213888888888885	92.65
96	6.893055555555556	92.84
97	6.964722222222222	92.74
98	7.036388888888889	92.92
99	7.108055555555556	92.74
100	7.179722222222222	92.86999999999999
101	7.251111111111111	92.65
102	7.322777777777778	92.4
103	7.394444444444445	92.83
104	7.466111111111111	92.24
105	7.5377777777777775	91.46
106	7.609166666666667	92.36
107	7.680833333333333	92.5
108	7.7525	92.78999999999999
109	7.824166666666667	92.46
110	7.895833333333333	92.82000000000001
111	7.9675	92.43
112	8.03888888888889	92.27
113	8.110555555555555	92.35
114	8.182222222222222	92.16
115	8.25388888888889	91.5
116	8.325277777777778	92.09
117	8.396944444444445	92.33
118	8.46861111111111	91.8
119	8.54	91.97999999999999
120	8.611666666666666	92.22
121	8.683333333333334	92.75999999999999
122	8.754722222222222	92.32000000000001
123	8.82638888888889	91.55
124	8.898055555555555	91.69
125	8.969444444444445	91.84
126	9.04111111111111	91.44
127	9.1125	90.98
128	9.184166666666666	91.36
129	9.255555555555556	91.45
130	9.327222222222222	90.91
131	9.39861111111111	91.2
132	9.470277777777778	91.71000000000001
133	9.541944444444445	92.32000000000001
134	9.613333333333333	90.88000000000001
135	9.685	91.36
136	9.756666666666666	91.02
137	9.83	93.71000000000001
138	9.901666666666667	93.91000000000001
139	9.973333333333333	93.83
140	10.045	93.91000000000001
141	10.116388888888888	93.97
142	10.188333333333333	94.0
143	10.26	94.08
144	10.331666666666667	93.97999999999999
145	10.403611111111111	94.1
146	10.475277777777778	94.1
147	10.547222222222222	93.89
148	10.61888888888889	94.02000000000001
149	10.690555555555555	94.01
150	10.762222222222222	94.01
151	10.83388888888889	94.08
152	10.905833333333334	93.99
153	10.9775	94.08999999999999
154	11.049166666666666	94.12
155	11.12111111111111	94.06
156	11.192777777777778	94.13
157	11.264722222222222	94.05
158	11.336666666666666	94.11
159	11.408333333333333	94.12
160	11.48	94.08
161	11.551944444444445	94.31
162	11.623611111111112	94.08
163	11.695277777777777	94.16
164	11.767222222222221	94.07
165	11.838888888888889	94.17999999999999
166	11.910555555555556	94.25
167	11.9825	94.32000000000001
168	12.054166666666667	94.25
169	12.126111111111111	94.12
170	12.197777777777778	94.1
171	12.269444444444444	94.26
172	12.341111111111111	94.21000000000001
173	12.412777777777778	94.24
174	12.484444444444444	94.13
175	12.55638888888889	94.19
176	12.628055555555555	94.37
177	12.699722222222222	94.17999999999999
178	12.77138888888889	94.28999999999999
179	12.843333333333334	94.17
180	12.915	94.24
181	12.986666666666666	94.16
