epoch	hours	top1Accuracy
1.00096	0.033987176484531825	47.07
2.00192	0.06755318529076046	54.32
3.00288	0.10114611678653293	69.17999999999999
4.00384	0.1347468275494046	67.15
5.0048	0.16835319419701897	72.25
6.00576	0.20196090512805515	68.6
7.00672	0.2355709682570563	78.41
8.00768	0.2691839835378859	75.59
9.00864	0.3027776098251343	79.59
10.0096	0.3363498193687862	77.71000000000001
11.01056	0.36995116684171886	77.49000000000001
12.01152	0.40355858928627436	80.23
13.01248	0.43715506818559435	79.78
14.01344	0.4707423682345284	81.26
15.0144	0.5043294195996391	77.82
16.01536	0.5379081993632846	80.93
17.01632	0.5714905216296514	79.2
18.01728	0.6050832572248247	82.03
19.01824	0.6386765475405587	80.91000000000001
20.0192	0.6722637193070518	79.72
21.02016	0.705847806069586	81.58
22.02112	0.7394417661428452	82.27
23.02208	0.77302337580257	81.77
24.02304	0.8066028617488014	78.79
25.024	0.840181536078453	81.67
26.02496	0.873760889172554	81.12
27.02592	0.9073205113410949	84.92
28.02688	0.9408753348059125	82.59
29.02784	0.9744439050224092	83.34
30.0288	1.0080166516039106	82.35
31.02976	1.0415821135044099	82.76
32.03072	1.0751488788922627	84.84
33.03168	1.1086722428268856	84.2
34.03264	1.14222743915187	85.2
35.0336	1.1758082744148042	82.03
36.03456	1.2093527754147848	82.16
37.03552	1.242895434829924	84.96000000000001
38.03648	1.2764438802666132	83.16
39.03744	1.3100135133663813	83.43
40.0384	1.3435643377568987	85.2
41.03936	1.377109131217003	82.78
42.04032	1.4106746231185068	84.88
43.04128	1.4442214912838407	81.16
44.04224	1.4777717614836166	85.34
45.0432	1.5113218412796656	83.78
46.04416	1.5448801714181897	82.46
47.04512	1.578431221842766	82.16
48.04608	1.6119563897450766	84.71
49.04704	1.6454965498712328	83.44
50.048	1.6790424405866202	83.96000000000001
51.04896	1.712562702231937	84.3
52.04992	1.746108614669906	84.52
53.05088	1.7796453358729682	85.0
54.05184	1.813166151046753	83.57
55.0528	1.846706130438381	85.37
56.05376	1.880240080356598	86.07000000000001
57.05472	1.9137758341100481	86.61999999999999
58.05568	1.947326888574494	83.35000000000001
59.05664	1.9808719309833311	84.7
60.0576	2.014429673751195	85.5
61.05856	2.047961685193909	81.58999999999999
62.05952	2.0815043228202397	85.64
63.06048	2.1150301159090468	85.42
64.06144	2.148551503486103	84.84
65.0624	2.1820896485116745	86.65
66.06336	2.2156217583020528	85.2
67.06432	2.2491530812448923	85.79
68.06528	2.2826711338096195	86.57000000000001
69.06624	2.3161758952008356	85.00999999999999
70.0672	2.3496948274638916	83.48
71.06816	2.3832246726751327	85.50999999999999
72.06912	2.4167552313539717	86.53
73.07008	2.45028152777089	86.83
74.07104	2.483825843003061	85.42999999999999
75.072	2.517344880898793	85.85000000000001
76.07296	2.5508585919274225	86.42999999999999
77.07392	2.5843640040689047	85.5
78.07488	2.617874595191743	85.66
79.07584	2.651385233071115	85.69
80.0768	2.684891065822707	85.61
81.07776	2.718416044910749	86.25
82.07872	2.751946502394147	85.59
83.07968	2.785472835501035	85.34
84.08064	2.818987736304601	84.41
85.0816	2.852485007445018	85.89
86.08256	2.8859982000456923	83.81
87.08352	2.9195051095220776	84.6
88.08448	2.9530086455742524	83.73
89.08544	2.9865299754010306	87.14
90.0864	3.0200495178169677	85.25
91.08736	3.0535767904255127	85.83
92.08832	3.0870911049842835	90.9
93.08928	3.1206197741958834	91.5
94.09024	3.1541488740841546	91.53
95.0912	3.1876598437627157	91.8
96.09216	3.2211655776368247	91.75
