epoch	hours	top1Accuracy
1.00096	0.6020443079868952	49.519999999999996
2.00192	1.1797694549295634	61.129999999999995
3.00288	1.7425146522124606	66.16
4.00384	2.286378413306342	68.41000000000001
5.0048	2.83041532960203	70.71
6.00576	3.3781118390957516	63.75999999999999
7.00672	3.935953384108013	73.44000000000001
8.00768	4.499292877515156	77.25999999999999
9.00864	5.060690892206299	74.8
10.0096	5.62161935766538	70.74000000000001
11.01056	6.175827543934186	80.75
12.01152	6.7259528195195735	79.51
13.01248	7.278053860333229	76.49000000000001
14.01344	7.833725416196718	78.84
15.0144	8.384664311673907	80.69
16.01536	8.93835914896594	78.77
17.01632	9.504287495414417	78.19
18.01728	10.058216264314122	77.89
19.01824	10.685353593495156	79.74
20.0192	11.27990915020307	82.94
21.02016	11.898932130535444	82.95
22.02112	12.514934477938548	81.81
23.02208	13.134320237172977	79.17
24.02304	13.760989287760523	81.63
25.024	14.364253452685146	80.5
26.02496	14.974704446527692	83.16
27.02592	15.60068838848008	80.47
28.02688	16.22579107417	82.31
29.02784	16.829061490164865	83.11
30.0288	17.438678127725918	80.04
31.02976	18.01545008374585	85.25
32.03072	18.592657508121597	81.85
33.03168	19.155942630370458	84.16
34.03264	19.737136262125436	83.19
35.0336	20.321063726213243	85.63
36.03456	20.871232561535304	82.31
37.03552	21.411093498137262	79.65
38.03648	21.96775402976407	83.16
39.03744	22.534316792090735	81.52000000000001
40.0384	23.065285338097144	84.86
41.03936	23.60773900806904	84.4
42.04032	24.160014802283715	83.17999999999999
43.04128	24.70871605621444	83.49
44.04224	25.23878714780013	80.58
45.0432	25.77373973250389	85.00999999999999
46.04416	26.29944182283349	86.14
47.04512	26.834547350671556	84.38
48.04608	27.35961392773522	83.95
49.04704	27.892048715220557	84.3
50.048	28.41910280194548	79.38
51.04896	28.951724071568908	79.92
52.04992	29.47865524179405	82.08
53.05088	30.03263376533985	83.17
54.05184	30.576229913433387	85.4
55.0528	31.108029744757545	82.61
56.05376	31.643568801614972	83.13000000000001
57.05472	32.18092315236728	83.77
58.05568	32.721798192196424	87.03
59.05664	33.26244187295437	83.35000000000001
60.0576	33.8131235033936	86.94
61.05856	34.37773539072938	85.72
62.05952	34.95347726855013	85.13
63.06048	35.511563379300966	86.25
64.06144	36.06491691562864	84.67
65.0624	36.63374277393023	86.38
66.06336	37.194776340524356	85.0
67.06432	37.753017637266055	83.84
68.06528	38.320021130906206	84.72
69.06624	38.92822020563814	85.6
70.0672	39.518755580716665	83.67999999999999
71.06816	40.178941529128295	85.03
72.06912	40.754976458880634	85.85000000000001
73.07008	41.30964672863483	87.1
74.07104	41.872792361511124	85.05
75.072	42.44720938331552	85.19
76.07296	43.00912938343154	86.58
77.07392	43.58325142648485	86.00999999999999
78.07488	44.15720035314559	86.5
79.07584	44.718809987703956	84.9
80.0768	45.26477944480049	83.77
81.07776	45.81516273525027	85.49
82.07872	46.39368142565092	84.17999999999999
83.07968	46.93927993701564	85.0
84.08064	47.48293410698573	85.16
85.0816	48.020586230225035	86.33
86.08256	48.54524771034718	85.74000000000001
87.08352	49.07251001536845	86.72
88.08448	49.59352746427059	85.65
89.08544	50.10709535545774	85.03
90.0864	50.63329276912742	85.99
91.08736	51.16431204418342	87.22
92.08832	51.687513418462544	92.07
93.08928	52.18730001178053	92.5
94.09024	52.68767662564913	92.49000000000001
95.0912	53.18711432562933	92.7
96.09216	53.69011418097549	92.84
97.09312	54.199045933352565	93.1
98.09408	54.708177645140225	92.95
99.09504	55.212435448434626	92.9
100.096	55.73246930360794	92.94
101.09696	56.25174396713575	92.95
102.09792	56.786183007160815	92.95
103.09888	57.316302923229	92.73
104.09984	57.84339819570381	93.08
105.1008	58.380652992592914	92.19000000000001
106.10176	58.92403945763905	92.69
107.10272	59.461569644212716	93.02
108.10368	60.005144001841565	92.42
109.10464	60.54736087123552	92.5
110.1056	61.09047262999746	92.28
111.10656	61.65262044608593	92.44
112.10752	62.19787447949251	92.28
113.10848	62.76569605721369	91.66
114.10944	63.40137802905507	92.7
115.1104	64.03417278534836	91.91
116.11136	64.70472018202146	92.54
117.11232	65.38539547834132	92.33
118.11328	66.04514441000092	92.21000000000001
119.11424	66.71559354503948	92.43
120.1152	67.37905681093532	92.33
121.11616	68.04775213162102	92.17999999999999
122.11712	68.7100733435154	92.07
123.11808	69.36444263557591	92.28
124.11904	70.00865788433288	91.72
125.12	70.64562693304485	91.97
126.12096	71.29871126711369	91.53999999999999
127.12192	71.93027464210986	91.71000000000001
128.12288	72.56299952480528	92.34
129.12384	73.18749900798002	92.25
130.1248	73.81333109339079	92.0
131.12576	74.4595044814878	92.19000000000001
132.12672	75.08923227098254	91.53999999999999
133.12768	75.72378471434116	91.84
134.12864	76.37145900183253	91.56
135.1296	77.01203821778297	91.81
136.13056	77.6589508159293	91.53
137.13152	78.31936376094818	93.54
138.13248	78.9717896967464	93.63
139.13344	79.63048342598809	93.69
140.1344	80.3107465108898	93.86
141.13536	80.9785043001175	93.77
142.13632	81.62675555434492	93.84
143.13728	82.28613960186641	93.77
144.13824	82.92618881291816	93.72
145.1392	83.57304728925229	93.76
146.14016	84.2101353617509	93.81
147.14112	84.88293307198418	93.7
148.14208	85.55211895108224	93.82000000000001
149.14304	86.20096055150032	93.93
150.144	86.84884403281741	93.95
151.14496	87.49991370538869	93.97
152.14592	88.15662229478357	93.87
153.14688	88.81339548309644	93.86
154.14784	89.48711476994886	93.85
155.1488	90.15002451254261	93.83
156.14976	90.8221911788649	93.93
157.15072	91.50567897511853	93.97
158.15168	92.2099766000112	93.93
159.15264	92.87580186227957	93.97
160.1536	93.52391480724017	93.99
161.15456	94.16300312399864	94.02000000000001
162.15552	94.79682208339374	93.95
163.15648	95.44100216037697	93.95
164.15744	96.07840631571081	94.04
165.1584	96.7264797214667	93.92
166.15936	97.36340729892254	93.99
167.16032	98.01276910165946	93.97999999999999
168.16128	98.65667052805424	93.97
169.16224	99.28009888132414	93.89
170.1632	99.91489084872934	93.93
171.16416	100.53562866568566	93.95
172.16512	101.16802897936768	94.01
173.16608	101.81393538104165	93.95
174.16704	102.44665644506615	93.88
175.168	103.09071036802398	93.92
176.16896	103.72650780446001	93.85
177.16992	104.35358727441896	93.91000000000001
178.17088	105.0131620125638	93.97999999999999
179.17184	105.6359364714225	93.92
180.1728	106.25724010513889	94.0
181.17376	106.70127845227717	93.85
