epoch	hours	top1Accuracy
1	0.05305555555555556	40.459999999999994
2	0.06527777777777778	57.37
3	0.0775	69.98
4	0.08972222222222222	72.82
5	0.10222222222222223	77.77000000000001
6	0.11444444444444445	79.25
7	0.12666666666666668	75.53999999999999
8	0.1388888888888889	79.05
9	0.1511111111111111	77.05
10	0.16361111111111112	80.43
11	0.17583333333333334	81.91
12	0.18805555555555556	83.02000000000001
13	0.20027777777777778	84.59
14	0.2125	84.17999999999999
15	0.2247222222222222	79.82000000000001
16	0.23694444444444446	84.6
17	0.24944444444444444	86.52
18	0.26166666666666666	86.21
19	0.2738888888888889	83.67
20	0.2861111111111111	83.25
21	0.29833333333333334	84.75
22	0.31055555555555553	86.89
23	0.3227777777777778	84.74
24	0.3352777777777778	87.39
25	0.3475	86.04
26	0.3597222222222222	84.74
27	0.37194444444444447	87.89
28	0.38416666666666666	86.92
29	0.3963888888888889	88.03
30	0.4086111111111111	83.14
31	0.4211111111111111	86.02
32	0.43333333333333335	88.02
33	0.44555555555555554	86.67
34	0.4577777777777778	85.88
35	0.47	86.9
36	0.4822222222222222	87.38
37	0.49444444444444446	86.7
38	0.5069444444444444	86.19
39	0.5191666666666667	85.99
40	0.5313888888888889	85.86
41	0.5436111111111112	87.51
42	0.5558333333333333	86.82
43	0.5680555555555555	87.56
44	0.5802777777777778	88.13
45	0.5925	86.16
46	0.605	86.5
47	0.6172222222222222	87.94
48	0.6294444444444445	87.55
49	0.6416666666666667	88.38000000000001
50	0.6538888888888889	88.18
51	0.6661111111111111	88.44
52	0.6783333333333333	87.75
53	0.6905555555555556	87.97
54	0.7030555555555555	87.9
55	0.7152777777777778	88.86
56	0.7275	88.64999999999999
57	0.7397222222222222	88.75999999999999
58	0.7519444444444444	89.4
59	0.7641666666666667	88.68
60	0.7763888888888889	88.64999999999999
61	0.7886111111111112	87.22
62	0.8011111111111111	87.97
63	0.8133333333333334	89.46000000000001
64	0.8255555555555556	87.72
65	0.8377777777777777	89.52
66	0.85	88.44
67	0.8622222222222222	87.97
68	0.8744444444444445	89.42
69	0.8866666666666667	89.36
70	0.8991666666666667	88.84
71	0.9113888888888889	88.03999999999999
72	0.9236111111111112	90.0
73	0.9358333333333333	89.36999999999999
74	0.9480555555555555	89.31
75	0.9602777777777778	88.44
76	0.9725	90.41
77	0.9847222222222223	90.11
78	0.9972222222222222	88.07000000000001
79	1.0094444444444444	90.02
80	1.0216666666666667	88.83
81	1.0338888888888889	88.49000000000001
82	1.0461111111111112	89.23
83	1.0583333333333333	93.11
84	1.0705555555555555	93.41000000000001
