epoch	hours	top1Accuracy
1.00096	0.025509810182783338	39.589999999999996
2.00192	0.04965579847494761	59.230000000000004
3.00288	0.07382188498973848	63.89
4.00384	0.09799955825010935	65.12
5.0048	0.12209572388066185	64.23
6.00576	0.14620440628793505	74.05000000000001
7.00672	0.17030426787005531	76.08
8.00768	0.19438821838961706	67.64
9.00864	0.21849186321099598	70.92
10.0096	0.24262647536065843	72.24000000000001
11.01056	0.2667365129788717	73.83
12.01152	0.2908517847458521	77.27000000000001
13.01248	0.3149719602531857	76.61
14.01344	0.3390725141763688	73.11
15.0144	0.36316994806130726	76.11
16.01536	0.38726664192146726	75.14
17.01632	0.41139529075887465	80.5
18.01728	0.4355122133758333	79.63
19.01824	0.4596320954296324	77.98
20.0192	0.4837167738543616	81.28
21.02016	0.5078483398093119	80.54
22.02112	0.5319674960109922	81.94
23.02208	0.556072848505444	80.49
24.02304	0.580164085759057	82.76
25.024	0.6042776705821356	82.33
26.02496	0.6283796264065636	81.76
27.02592	0.65250184237957	81.21000000000001
28.02688	0.6766165986988281	80.58999999999999
29.02784	0.700723966823684	83.35000000000001
30.0288	0.7248260085450278	82.4
31.02976	0.7489449069897333	82.01
32.03072	0.7730725763241449	81.97
33.03168	0.7971738078196845	82.83
34.03264	0.8212485166390737	81.25
35.0336	0.8453441141711341	83.84
36.03456	0.8694554133547677	79.08
37.03552	0.8935606552494897	85.55
38.03648	0.9176492743359672	84.99
39.03744	0.9417435035440657	81.12
40.0384	0.965841955476337	76.61
41.03936	0.9899765949116814	84.44
42.04032	1.0140861119826636	82.12
43.04128	1.0381928251187005	82.72
44.04224	1.0622867783572938	84.61999999999999
45.0432	1.086396765973833	84.99
46.04416	1.1105361964967515	84.36
47.04512	1.134657352368037	84.83000000000001
48.04608	1.1587800154421064	78.97999999999999
49.04704	1.1828761099444494	86.11999999999999
50.048	1.2070034558243223	83.16
51.04896	1.2311123881737391	83.83
52.04992	1.255203566087617	85.03
53.05088	1.2792757168743343	83.8
54.05184	1.3033634061945807	81.21000000000001
55.0528	1.3274017776383293	84.89
56.05376	1.3514621852503883	83.97
57.05472	1.3755329536067114	83.93
58.05568	1.3995861501826181	83.38
59.05664	1.423666304283672	85.46000000000001
60.0576	1.4477232905228932	78.1
61.05856	1.4718038883474138	82.74000000000001
62.05952	1.4959099315272435	84.63000000000001
63.06048	1.519996166229248	82.01
64.06144	1.5440797981288696	84.75
65.0624	1.5681588770283592	84.22
66.06336	1.5922333080901037	84.91
67.06432	1.6162875146336027	86.29
68.06528	1.6403785304228464	85.22
69.06624	1.6644226810004974	85.78
70.0672	1.6884635802110035	85.17
71.06816	1.7125060080157386	85.87
72.06912	1.7365671098894546	83.61
73.07008	1.7606244784593585	86.56
74.07104	1.7846806438101666	82.24000000000001
75.072	1.8087140643596649	85.32
76.07296	1.8327944301234351	83.78
77.07392	1.8568524221579235	85.36
78.07488	1.8809128203656937	85.59
79.07584	1.9050031402375962	85.87
80.0768	1.9290495041343898	82.03
81.07776	1.9531014631191888	85.66
82.07872	1.9771446614132984	85.86
83.07968	2.001195712420676	85.61
84.08064	2.025247342586517	85.37
85.0816	2.049299978746308	83.41
86.08256	2.07335253794988	86.79
87.08352	2.0974149958292645	86.94
88.08448	2.121464202867614	85.50999999999999
89.08544	2.1455177409781347	86.16
90.0864	2.169547999435001	85.1
91.08736	2.193610661956999	85.56
92.08832	2.217665143873956	92.27
93.08928	2.2417273295587967	92.88
94.09024	2.265777428282632	93.15
95.0912	2.289833669728703	93.04
96.09216	2.3138900707827674	93.19
97.09312	2.337956721054183	93.03
98.09408	2.3620023979081046	93.35
99.09504	2.3860711355341806	93.08
100.096	2.410100193619728	93.05
101.09696	2.4341353542937174	93.04
102.09792	2.458187240958214	93.01
103.09888	2.482227893339263	92.9
104.09984	2.506265301836861	92.85
105.1008	2.5303233027458187	93.22
106.10176	2.5543819883134633	92.99
107.10272	2.5784362396929006	92.81
108.10368	2.6024897948238586	92.97
109.10464	2.6265214632617098	92.66
110.1056	2.6505692415104973	93.13
111.10656	2.674653512504366	93.04
112.10752	2.698690047396554	92.97999999999999
113.10848	2.7227352932426663	92.56
114.10944	2.7467882455719845	92.62
115.1104	2.7708145067426893	92.96
116.11136	2.7948676817946967	92.36999999999999
117.11232	2.8188999790615505	92.94
118.11328	2.8429131934377883	92.13
119.11424	2.866942327022552	92.39
120.1152	2.8909756034612655	92.39
121.11616	2.915007950796021	92.44
122.11712	2.939041813148392	92.43
123.11808	2.9630585589673784	92.16
124.11904	2.9870928425921335	92.86999999999999
125.12	3.0111244902345864	92.17
126.12096	3.035155683226056	92.34
127.12192	3.05917603817251	92.25
128.12288	3.0831846063004598	92.44
129.12384	3.1071908234225374	92.47
130.1248	3.131191433138318	92.25
131.12576	3.155219551920891	91.86999999999999
132.12672	3.1792279702425	91.99000000000001
133.12768	3.2032516641087003	92.01
134.12864	3.22726213812828	92.42
135.1296	3.251283516155349	92.58
136.13056	3.275320010450151	92.27
137.13152	3.2993602691756356	93.73
138.13248	3.323376179999775	93.84
139.13344	3.347398738529947	93.8
140.1344	3.371419030825297	93.82000000000001
141.13536	3.3954535915454227	93.97999999999999
142.13632	3.4194823484288324	93.93
143.13728	3.4435004183981155	93.92
144.13824	3.4675261604123646	93.89
145.1392	3.4915551461776104	94.02000000000001
146.14016	3.5155709182553823	94.12
147.14112	3.539595804876751	94.03
148.14208	3.563643813861741	94.11
149.14304	3.58767770561907	94.13
150.144	3.6117334259218636	94.05
151.14496	3.635775028996997	94.01
152.14592	3.659819874034988	94.16
153.14688	3.68385010348426	94.25
154.14784	3.7078990920384727	94.04
155.1488	3.7319237862030663	94.23
156.14976	3.7559353517161482	94.16
157.15072	3.7799524479442175	94.25
158.15168	3.804002785351541	94.21000000000001
159.15264	3.828038482864698	94.1
