epoch	hours	top1Accuracy
0	0.0053595683333333335	37.279999885559086
1	0.009438182777777778	55.209999938011165
2	0.01353246861111111	71.07000019073486
3	0.017608888055555556	68.07999994277955
4	0.021695144722222223	78.78000005722046
5	0.025820839999999998	75.43000002861024
6	0.029915534722222224	75.16000000953674
7	0.03401881694444445	77.65999978065491
8	0.03816289361111111	77.49999995231629
9	0.04229618972222222	78.50000000953673
10	0.046410159166666666	79.54000011444093
11	0.05053925194444444	79.17999994277955
12	0.054641364166666664	83.4999997806549
13	0.05876184194444444	82.22000016212463
14	0.06284531805555556	81.00999985694885
15	0.06695906166666667	84.60000019073486
16	0.07108210416666667	84.61000002861023
17	0.07516984972222222	85.82000020980834
18	0.07930729555555555	82.84000019073487
19	0.08341233222222223	86.49999995231629
20	0.08755058611111112	87.1499999332428
21	0.09168387694444445	89.82999979972838
22	0.0957772686111111	91.71999991416932
23	0.09988036777777777	92.72000020980835
24	0.10403010861111112	93.18999989509582
25	0.10814591277777778	93.76000012397766
26	0.11224536388888888	94.04000012397766
27	0.11634744722222223	94.0000001335144
28	0.12045900138888889	94.1999998664856
29	0.12456992888888889	94.18999987602234
