epoch	hours	top1Accuracy
1	0.02277777777777778	34.93
2	0.0475	53.349999999999994
3	0.07055555555555555	65.98
4	0.09333333333333334	69.17
5	0.11638888888888889	70.48
6	0.13944444444444445	65.14
7	0.16277777777777777	69.47
8	0.18555555555555556	74.66000000000001
9	0.2086111111111111	75.08
10	0.23194444444444445	75.59
11	0.25527777777777777	70.35
12	0.2783333333333333	74.42999999999999
13	0.3016666666666667	73.35000000000001
14	0.3244444444444444	77.05
15	0.3477777777777778	78.75
16	0.3705555555555556	79.88
17	0.39361111111111113	73.97
18	0.41694444444444445	76.68
19	0.43972222222222224	71.85000000000001
20	0.4627777777777778	80.38
21	0.4861111111111111	82.78
22	0.5088888888888888	81.66
23	0.5319444444444444	78.36999999999999
24	0.555	77.46
25	0.5780555555555555	76.22
26	0.6008333333333333	76.7
27	0.6238888888888889	71.8
28	0.6469444444444444	77.35
29	0.6702777777777778	78.01
30	0.6933333333333334	79.16
31	0.7163888888888889	80.78999999999999
32	0.7397222222222222	78.3
33	0.7627777777777778	81.13
34	0.7858333333333334	75.83
35	0.8086111111111111	76.87
36	0.8316666666666667	81.06
37	0.8544444444444445	79.89
38	0.8775	77.21000000000001
39	0.9005555555555556	80.25999999999999
40	0.9233333333333333	77.37
41	0.9463888888888888	79.63
42	0.9691666666666666	83.55
43	0.9922222222222222	83.52000000000001
44	1.0152777777777777	80.12
45	1.0386111111111112	83.31
46	1.0616666666666668	82.1
47	1.085	82.82000000000001
48	1.1080555555555556	82.82000000000001
49	1.1308333333333334	79.14999999999999
50	1.153888888888889	85.21
51	1.1772222222222222	82.56
52	1.2002777777777778	80.23
53	1.2230555555555556	82.4
54	1.2461111111111112	78.16
55	1.268888888888889	80.92
56	1.2916666666666667	72.91
57	1.3147222222222221	82.2
58	1.3375	83.50999999999999
59	1.3605555555555555	79.22
60	1.3833333333333333	80.5
61	1.406388888888889	81.71000000000001
62	1.4294444444444445	84.76
63	1.4527777777777777	81.46
64	1.4755555555555555	78.82000000000001
65	1.4986111111111111	81.65
66	1.5219444444444445	81.21000000000001
67	1.545	77.77
68	1.5683333333333334	83.16
69	1.5911111111111111	80.32000000000001
70	1.6141666666666667	84.9
71	1.6369444444444445	85.92
72	1.66	82.09
73	1.6827777777777777	82.34
74	1.7058333333333333	82.43
75	1.728611111111111	81.76
76	1.7516666666666667	79.8
77	1.7747222222222223	80.86
78	1.7977777777777777	80.19
79	1.8208333333333333	82.75
80	1.843611111111111	84.11999999999999
81	1.8663888888888889	80.36999999999999
82	1.8894444444444445	82.58
83	1.9125	82.99
84	1.9352777777777779	82.21000000000001
85	1.958611111111111	81.52000000000001
86	1.9819444444444445	84.37
87	2.004722222222222	79.08
88	2.0277777777777777	82.56
89	2.0505555555555555	84.5
90	2.0733333333333333	83.94
91	2.0966666666666667	81.49
92	2.1213888888888888	92.67999999999999
93	2.1441666666666666	93.05
94	2.167222222222222	92.95
95	2.19	93.25
96	2.2127777777777777	93.22
97	2.2355555555555555	93.34
98	2.2583333333333333	93.4
99	2.281388888888889	93.22
100	2.3041666666666667	93.38
101	2.3269444444444445	93.37
102	2.3497222222222223	92.97
103	2.3725	93.35
104	2.3955555555555557	93.24
105	2.4183333333333334	92.74
106	2.4411111111111112	93.51
107	2.463888888888889	93.21000000000001
108	2.4869444444444446	93.35
109	2.5097222222222224	92.56
110	2.5325	92.88
111	2.555277777777778	93.32000000000001
112	2.578333333333333	92.66
113	2.601111111111111	92.83
114	2.6238888888888887	92.65
115	2.6466666666666665	92.85
116	2.669722222222222	92.67
117	2.6925	92.83
118	2.7152777777777777	92.63
119	2.7380555555555555	91.83
120	2.761111111111111	92.43
121	2.783888888888889	92.82000000000001
122	2.8066666666666666	92.12
123	2.8294444444444444	92.17
124	2.852222222222222	91.75
125	2.875277777777778	92.52
126	2.8980555555555556	92.47
127	2.9208333333333334	92.29
128	2.943888888888889	92.24
129	2.966666666666667	91.97999999999999
130	2.9897222222222224	92.53
131	3.012777777777778	92.36
132	3.0355555555555553	91.78
133	3.058333333333333	91.67
134	3.0813888888888887	92.11
135	3.1041666666666665	92.25
136	3.1269444444444443	91.64
137	3.1519444444444447	93.99
138	3.175	94.19
139	3.1980555555555554	94.33
140	3.220833333333333	94.51
141	3.243611111111111	94.41000000000001
142	3.266388888888889	94.5
143	3.2894444444444444	94.58
144	3.3125	94.45
145	3.3358333333333334	94.61
146	3.358611111111111	94.5
147	3.381666666666667	94.55
148	3.405	94.55
149	3.4280555555555554	94.58
150	3.451388888888889	94.64
151	3.4741666666666666	94.58
152	3.4975	94.6
153	3.5205555555555557	94.65
154	3.5436111111111113	94.67
155	3.566388888888889	94.65
156	3.589166666666667	94.62
157	3.612222222222222	94.78
158	3.6355555555555554	94.77
159	3.658333333333333	94.51
160	3.681388888888889	94.71000000000001
161	3.7044444444444444	94.5
162	3.7275	94.67999999999999
163	3.7508333333333335	94.8
164	3.7736111111111112	94.81
165	3.796666666666667	94.76
166	3.819722222222222	94.81
167	3.8427777777777776	94.74000000000001
168	3.8658333333333332	94.71000000000001
169	3.888888888888889	94.82000000000001
170	3.9119444444444444	94.65
171	3.935	94.7
172	3.957777777777778	94.78
173	3.9808333333333334	94.81
174	4.003611111111111	94.6
175	4.026666666666666	94.67
176	4.05	94.64
177	4.073055555555555	94.72
178	4.096111111111111	94.57
179	4.118888888888889	94.67
180	4.141944444444444	94.75
181	4.164722222222222	94.65
